Date,Time,Price,Volume
06/18/2010,0938,111.73,779739
06/18/2010,0939,111.74,729044
06/18/2010,0940,111.75,642571
06/18/2010,0941,111.69,458007
06/18/2010,0942,111.62,1204321
06/18/2010,0943,111.68,875000
06/18/2010,0944,111.69,1047655
06/18/2010,0945,111.67,1629136
06/18/2010,0946,111.72,749346
06/18/2010,0947,111.68,542111
06/18/2010,0948,111.71,564020
06/18/2010,0949,111.67,568765
06/18/2010,0950,111.65,689138
06/18/2010,0951,111.62,470447
06/18/2010,0952,111.61,757555
06/18/2010,0953,111.51,677744
06/18/2010,0954,111.54,591753
06/18/2010,0955,111.54,526242
06/18/2010,0956,111.49,454235
06/18/2010,0957,111.50,728090
06/18/2010,0958,111.46,1161558
06/18/2010,0959,111.43,909602
06/18/2010,1000,111.39,519340
06/18/2010,1001,111.42,895748
06/18/2010,1002,111.47,416883
06/18/2010,1003,111.48,974348
06/18/2010,1004,111.48,524569
06/18/2010,1005,111.46,799646
06/18/2010,1006,111.56,712101
06/18/2010,1007,111.53,442364
06/18/2010,1008,111.57,285188
06/18/2010,1009,111.56,391523
06/18/2010,1010,111.59,618302
06/18/2010,1011,111.63,646413
06/18/2010,1012,111.71,988354
06/18/2010,1013,111.73,364529
06/18/2010,1014,111.67,798200
06/18/2010,1015,111.61,594163
06/18/2010,1016,111.60,526400
06/18/2010,1017,111.68,193265
06/18/2010,1018,111.70,538664
06/18/2010,1019,111.75,361100
06/18/2010,1020,111.73,340310
06/18/2010,1021,111.67,376183
06/18/2010,1022,111.68,363975
06/18/2010,1023,111.65,527033
06/18/2010,1024,111.64,99288
06/18/2010,1025,111.65,146433
06/18/2010,1026,111.76,560815
06/18/2010,1027,111.85,989325
06/18/2010,1028,111.87,1073772
06/18/2010,1029,111.84,479127
06/18/2010,1030,111.87,170890
06/18/2010,1031,111.93,882933
06/18/2010,1032,111.96,1089155
06/18/2010,1033,111.98,859440
06/18/2010,1034,112.01,469451
06/18/2010,1035,111.99,517872
06/18/2010,1036,111.93,393140
06/18/2010,1037,112.05,539396
06/18/2010,1038,112.06,959869
06/18/2010,1039,112.01,304699
06/18/2010,1040,111.97,157332
06/18/2010,1041,111.91,351806
06/18/2010,1042,111.92,256636
06/18/2010,1043,111.91,228064
06/18/2010,1044,111.86,590522
06/18/2010,1045,111.91,289977
06/18/2010,1046,111.92,90017
06/18/2010,1047,111.95,542636
06/18/2010,1048,111.97,186087
06/18/2010,1049,111.92,262441
06/18/2010,1050,111.99,774900
06/18/2010,1051,111.99,483504
06/18/2010,1052,111.97,207614
06/18/2010,1053,111.98,286463
06/18/2010,1054,112.02,123469
06/18/2010,1055,112.01,600101
06/18/2010,1056,112.00,507511
06/18/2010,1057,112.10,594428
06/18/2010,1058,112.11,537433
06/18/2010,1059,112.06,719997
06/18/2010,1100,112.05,720966
06/18/2010,1101,112.07,333215
06/18/2010,1102,112.01,222339
06/18/2010,1103,111.96,328220
06/18/2010,1104,112.00,223971
06/18/2010,1105,112.02,180525
06/18/2010,1106,112.00,97256
06/18/2010,1107,112.02,139034
06/18/2010,1108,112.10,212458
06/18/2010,1109,112.07,508195
06/18/2010,1110,112.06,158645
06/18/2010,1111,112.07,294455
06/18/2010,1112,112.02,241613
06/18/2010,1113,111.98,254419
06/18/2010,1114,111.94,401155
06/18/2010,1115,111.95,368501
06/18/2010,1116,111.97,198318
06/18/2010,1117,111.94,216205
06/18/2010,1118,111.93,179217
06/18/2010,1119,111.90,383881
06/18/2010,1120,111.91,210298
06/18/2010,1121,111.88,254503
06/18/2010,1122,111.83,193530
06/18/2010,1123,111.86,394342
06/18/2010,1124,111.87,497896
06/18/2010,1125,111.89,247455
06/18/2010,1126,111.85,713855
06/18/2010,1127,111.77,382038
06/18/2010,1128,111.82,257763
06/18/2010,1129,111.82,262606
06/18/2010,1130,111.81,299917
06/18/2010,1131,111.78,715511
06/18/2010,1132,111.79,185337
06/18/2010,1133,111.84,282366
06/18/2010,1134,111.86,387817
06/18/2010,1135,111.83,369267
06/18/2010,1136,111.88,186693
06/18/2010,1137,111.88,301009
06/18/2010,1138,111.85,232219
06/18/2010,1139,111.72,771189
06/18/2010,1140,111.76,303116
06/18/2010,1141,111.70,670808
06/18/2010,1142,111.69,364664
06/18/2010,1143,111.71,351139
06/18/2010,1144,111.73,109024
06/18/2010,1145,111.73,194788
06/18/2010,1146,111.71,163541
06/18/2010,1147,111.67,326105
06/18/2010,1148,111.70,69914
06/18/2010,1149,111.69,223880
06/18/2010,1150,111.75,285303
06/18/2010,1151,111.78,224512
06/18/2010,1152,111.75,170264
06/18/2010,1153,111.79,215531
06/18/2010,1154,111.74,240000
06/18/2010,1155,111.74,160091
06/18/2010,1156,111.77,125045
06/18/2010,1157,111.77,92175
06/18/2010,1158,111.75,106501
06/18/2010,1159,111.74,124638
06/18/2010,1200,111.74,84155
06/18/2010,1201,111.86,425921
06/18/2010,1202,111.88,201102
06/18/2010,1203,111.92,404396
06/18/2010,1204,111.90,359800
06/18/2010,1205,111.88,161102
06/18/2010,1206,111.86,149640
06/18/2010,1207,111.87,338961
06/18/2010,1208,111.82,336985
06/18/2010,1209,111.83,482871
06/18/2010,1210,111.82,133434
06/18/2010,1211,111.82,67135
06/18/2010,1212,111.86,71628
06/18/2010,1213,111.83,152986
06/18/2010,1214,111.84,78019
06/18/2010,1215,111.85,99642
06/18/2010,1216,111.86,81392
06/18/2010,1217,111.85,111695
06/18/2010,1218,111.83,92114
06/18/2010,1219,111.81,84165
06/18/2010,1220,111.83,182155
06/18/2010,1221,111.74,144072
06/18/2010,1222,111.68,413806
06/18/2010,1223,111.61,794246
06/18/2010,1224,111.55,1289410
06/18/2010,1225,111.58,591160
06/18/2010,1226,111.60,181256
06/18/2010,1227,111.59,162196
06/18/2010,1228,111.61,91060
06/18/2010,1229,111.59,346076
06/18/2010,1230,111.57,148686
06/18/2010,1231,111.59,75047
06/18/2010,1232,111.49,373396
06/18/2010,1233,111.50,552111
06/18/2010,1234,111.56,154207
06/18/2010,1235,111.55,157051
06/18/2010,1236,111.55,2771274
06/18/2010,1237,111.57,149136
06/18/2010,1238,111.58,78194
06/18/2010,1239,111.53,153891
06/18/2010,1240,111.56,44221
06/18/2010,1241,111.60,206014
06/18/2010,1242,111.54,190444
06/18/2010,1243,111.57,94231
06/18/2010,1244,111.57,147210
06/18/2010,1245,111.57,67282
06/18/2010,1246,111.62,219770
06/18/2010,1247,111.60,258473
06/18/2010,1248,111.62,88902
06/18/2010,1249,111.67,271145
06/18/2010,1250,111.65,327791
06/18/2010,1251,111.65,74031
06/18/2010,1252,111.69,138506
06/18/2010,1253,111.69,44816
06/18/2010,1254,111.70,17140
06/18/2010,1255,111.72,111196
06/18/2010,1256,111.64,193628
06/18/2010,1257,111.62,85527
06/18/2010,1258,111.65,266205
06/18/2010,1259,111.57,169992
06/18/2010,1300,111.60,125410
06/18/2010,1301,111.55,166393
06/18/2010,1302,111.60,154078
06/18/2010,1303,111.64,432245
06/18/2010,1304,111.61,86601
06/18/2010,1305,111.70,532843
06/18/2010,1306,111.67,92161
06/18/2010,1307,111.64,117131
06/18/2010,1308,111.70,143555
06/18/2010,1309,111.73,400394
06/18/2010,1310,111.65,93048
06/18/2010,1311,111.71,198673
06/18/2010,1312,111.71,588250
06/18/2010,1313,111.68,151225
06/18/2010,1314,111.67,143049
06/18/2010,1315,111.70,420333
06/18/2010,1316,111.68,230207
06/18/2010,1317,111.71,126647
06/18/2010,1318,111.69,231141
06/18/2010,1319,111.70,109603
06/18/2010,1320,111.67,70079
06/18/2010,1321,111.70,107701
06/18/2010,1322,111.69,53254
06/18/2010,1323,111.68,199430
06/18/2010,1324,111.66,128293
06/18/2010,1325,111.69,217721
06/18/2010,1326,111.72,141210
06/18/2010,1327,111.74,39747
06/18/2010,1328,111.69,205812
06/18/2010,1329,111.67,96569
06/18/2010,1330,111.67,381575
06/18/2010,1331,111.67,121865
06/18/2010,1332,111.66,112897
06/18/2010,1333,111.65,38330
06/18/2010,1334,111.68,211133
06/18/2010,1335,111.68,112892
06/18/2010,1336,111.69,2334109
06/18/2010,1337,111.70,60212
06/18/2010,1338,111.71,37806
06/18/2010,1339,111.72,117315
06/18/2010,1340,111.76,240349
06/18/2010,1341,111.78,292494
06/18/2010,1342,111.82,194406
06/18/2010,1343,111.77,241235
06/18/2010,1344,111.72,202169
06/18/2010,1345,111.77,236957
06/18/2010,1346,111.78,90029
06/18/2010,1347,111.72,146469
06/18/2010,1348,111.63,363450
06/18/2010,1349,111.59,527601
06/18/2010,1350,111.64,362664
06/18/2010,1351,111.57,316623
06/18/2010,1352,111.60,365267
06/18/2010,1353,111.64,284201
06/18/2010,1354,111.61,140577
06/18/2010,1355,111.62,352670
06/18/2010,1356,111.64,245155
06/18/2010,1357,111.65,73179
06/18/2010,1358,111.65,13350
06/18/2010,1359,111.68,611603
06/18/2010,1400,111.65,178528
06/18/2010,1401,111.65,103563
06/18/2010,1402,111.65,129182
06/18/2010,1403,111.64,569300
06/18/2010,1404,111.70,445458
06/18/2010,1405,111.66,132554
06/18/2010,1406,111.67,75570
06/18/2010,1407,111.66,107829
06/18/2010,1408,111.63,360200
06/18/2010,1409,111.64,237063
06/18/2010,1410,111.64,240919
06/18/2010,1411,111.68,748845
06/18/2010,1412,111.72,335953
06/18/2010,1413,111.75,204584
06/18/2010,1414,111.76,239714
06/18/2010,1415,111.74,286470
06/18/2010,1416,111.72,77057
06/18/2010,1417,111.75,72099
06/18/2010,1418,111.79,394158
06/18/2010,1419,111.80,219401
06/18/2010,1420,111.76,96140
06/18/2010,1421,111.74,82897
06/18/2010,1422,111.76,43628
06/18/2010,1423,111.81,437493
06/18/2010,1424,111.76,355607
06/18/2010,1425,111.69,442137
06/18/2010,1426,111.73,328495
06/18/2010,1427,111.77,499001
06/18/2010,1428,111.81,442499
06/18/2010,1429,111.83,268241
06/18/2010,1430,111.86,518666
06/18/2010,1431,111.84,265646
06/18/2010,1432,111.82,93479
06/18/2010,1433,111.78,122603
06/18/2010,1434,111.80,91581
06/18/2010,1435,111.79,151434
06/18/2010,1436,111.76,143360
06/18/2010,1437,111.71,261354
06/18/2010,1438,111.73,136522
06/18/2010,1439,111.78,163096
06/18/2010,1440,111.81,652971
06/18/2010,1441,111.81,264182
06/18/2010,1442,111.83,178081
06/18/2010,1443,111.81,559621
06/18/2010,1444,111.74,189262
06/18/2010,1445,111.72,164286
06/18/2010,1446,111.78,310037
06/18/2010,1447,111.84,366940
06/18/2010,1448,111.83,133672
06/18/2010,1449,111.83,188916
06/18/2010,1450,111.78,158752
06/18/2010,1451,111.77,90311
06/18/2010,1452,111.81,171334
06/18/2010,1453,111.79,73368
06/18/2010,1454,111.77,36644
06/18/2010,1455,111.81,496320
06/18/2010,1456,111.80,144044
06/18/2010,1457,111.79,80034
06/18/2010,1458,111.80,607243
06/18/2010,1459,111.80,120775
06/18/2010,1500,111.76,100093
06/18/2010,1501,111.72,206562
06/18/2010,1502,111.69,494798
06/18/2010,1503,111.72,337889
06/18/2010,1504,111.72,62715
06/18/2010,1505,111.59,644512
06/18/2010,1506,111.65,469149
06/18/2010,1507,111.64,97313
06/18/2010,1508,111.59,470660
06/18/2010,1509,111.57,370692
06/18/2010,1510,111.57,222429
06/18/2010,1511,111.58,335429
06/18/2010,1512,111.53,804938
06/18/2010,1513,111.56,350441
06/18/2010,1514,111.60,265421
06/18/2010,1515,111.60,139137
06/18/2010,1516,111.61,86151
06/18/2010,1517,111.60,662734
06/18/2010,1518,111.61,339751
06/18/2010,1519,111.52,448410
06/18/2010,1520,111.50,242692
06/18/2010,1521,111.52,161948
06/18/2010,1522,111.56,488551
06/18/2010,1523,111.59,224230
06/18/2010,1524,111.60,256069
06/18/2010,1525,111.57,288526
06/18/2010,1526,111.56,117520
06/18/2010,1527,111.60,280336
06/18/2010,1528,111.62,405945
06/18/2010,1529,111.64,249066
06/18/2010,1530,111.65,624375
06/18/2010,1531,111.67,465204
06/18/2010,1532,111.65,418894
06/18/2010,1533,111.61,257566
06/18/2010,1534,111.60,421442
06/18/2010,1535,111.57,171778
06/18/2010,1536,111.60,559287
06/18/2010,1537,111.61,246434
06/18/2010,1538,111.58,444295
06/18/2010,1539,111.60,635190
06/18/2010,1540,111.62,137023
06/18/2010,1541,111.64,184933
06/18/2010,1542,111.64,541145
06/18/2010,1543,111.64,255959
06/18/2010,1544,111.64,208800
06/18/2010,1545,111.66,397749
06/18/2010,1546,111.72,1143442
06/18/2010,1547,111.74,604496
06/18/2010,1548,111.72,324560
06/18/2010,1549,111.71,605614
06/18/2010,1550,111.73,294716
06/18/2010,1551,111.78,717018
06/18/2010,1552,111.77,757837
06/18/2010,1553,111.73,538488
06/18/2010,1554,111.74,644724
06/18/2010,1555,111.74,740285
06/18/2010,1556,111.78,928394
06/18/2010,1557,111.76,445128
06/18/2010,1558,111.74,816079
06/18/2010,1559,111.76,1627498
06/18/2010,1600,111.71,3211506
06/21/2010,0931,113.13,2237887
06/21/2010,0932,113.07,742653
06/21/2010,0933,112.97,856858
06/21/2010,0934,113.01,804353
06/21/2010,0935,113.08,1309909
06/21/2010,0936,113.09,1756465
06/21/2010,0937,113.04,807577
06/21/2010,0938,113.01,986799
06/21/2010,0939,112.99,914537
06/21/2010,0940,112.87,670980
06/21/2010,0941,112.84,895203
06/21/2010,0942,112.80,815449
06/21/2010,0943,112.79,776677
06/21/2010,0944,112.83,900781
06/21/2010,0945,112.83,864180
06/21/2010,0946,112.80,621161
06/21/2010,0947,112.72,711687
06/21/2010,0948,112.65,994518
06/21/2010,0949,112.70,826971
06/21/2010,0950,112.83,1357358
06/21/2010,0951,112.92,914838
06/21/2010,0952,112.90,690630
06/21/2010,0953,112.95,339291
06/21/2010,0954,112.88,983464
06/21/2010,0955,112.95,563170
06/21/2010,0956,112.98,748648
06/21/2010,0957,112.97,389234
06/21/2010,0958,112.92,471697
06/21/2010,0959,113.04,1031221
06/21/2010,1000,113.04,744018
06/21/2010,1001,113.12,530061
06/21/2010,1002,113.07,609246
06/21/2010,1003,113.07,217510
06/21/2010,1004,113.09,343623
06/21/2010,1005,113.10,471201
06/21/2010,1006,113.02,346388
06/21/2010,1007,113.01,474967
06/21/2010,1008,112.92,649655
06/21/2010,1009,112.90,537760
06/21/2010,1010,112.93,438085
06/21/2010,1011,112.88,342621
06/21/2010,1012,112.93,394540
06/21/2010,1013,112.89,364501
06/21/2010,1014,112.92,289204
06/21/2010,1015,112.94,300850
06/21/2010,1016,113.00,583878
06/21/2010,1017,112.99,237973
06/21/2010,1018,112.96,361948
06/21/2010,1019,112.84,382284
06/21/2010,1020,112.80,656790
06/21/2010,1021,112.86,551682
06/21/2010,1022,112.87,594438
06/21/2010,1023,112.94,480159
06/21/2010,1024,112.93,388755
06/21/2010,1025,112.84,427424
06/21/2010,1026,112.78,469869
06/21/2010,1027,112.82,552057
06/21/2010,1028,112.80,470619
06/21/2010,1029,112.77,358191
06/21/2010,1030,112.72,278610
06/21/2010,1031,112.76,326090
06/21/2010,1032,112.76,795906
06/21/2010,1033,112.78,289815
06/21/2010,1034,112.76,145005
06/21/2010,1035,112.71,774378
06/21/2010,1036,112.72,524790
06/21/2010,1037,112.69,198554
06/21/2010,1038,112.71,388285
06/21/2010,1039,112.78,361188
06/21/2010,1040,112.79,1533890
06/21/2010,1041,112.81,364691
06/21/2010,1042,112.81,252106
06/21/2010,1043,112.80,167438
06/21/2010,1044,112.74,95758
06/21/2010,1045,112.79,402627
06/21/2010,1046,112.83,284803
06/21/2010,1047,112.82,691673
06/21/2010,1048,112.75,326336
06/21/2010,1049,112.71,359874
06/21/2010,1050,112.72,105688
06/21/2010,1051,112.53,1373269
06/21/2010,1052,112.52,494520
06/21/2010,1053,112.56,563249
06/21/2010,1054,112.55,693964
06/21/2010,1055,112.63,555410
06/21/2010,1056,112.55,624975
06/21/2010,1057,112.57,180346
06/21/2010,1058,112.53,326073
06/21/2010,1059,112.49,457159
06/21/2010,1100,112.52,512506
06/21/2010,1101,112.54,419698
06/21/2010,1102,112.55,341506
06/21/2010,1103,112.50,286977
06/21/2010,1104,112.57,539958
06/21/2010,1105,112.64,707055
06/21/2010,1106,112.61,502115
06/21/2010,1107,112.60,253560
06/21/2010,1108,112.54,310023
06/21/2010,1109,112.66,508556
06/21/2010,1110,112.63,205906
06/21/2010,1111,112.60,136158
06/21/2010,1112,112.61,249204
06/21/2010,1113,112.62,159018
06/21/2010,1114,112.67,187686
06/21/2010,1115,112.67,91741
06/21/2010,1116,112.65,401411
06/21/2010,1117,112.65,104227
06/21/2010,1118,112.71,344159
06/21/2010,1119,112.70,231579
06/21/2010,1120,112.69,141811
06/21/2010,1121,112.67,107522
06/21/2010,1122,112.76,709722
06/21/2010,1123,112.71,450914
06/21/2010,1124,112.63,815463
06/21/2010,1125,112.68,407453
06/21/2010,1126,112.59,332733
06/21/2010,1127,112.58,227805
06/21/2010,1128,112.61,240147
06/21/2010,1129,112.59,119454
06/21/2010,1130,112.67,534761
06/21/2010,1131,112.69,41342
06/21/2010,1132,112.68,86407
06/21/2010,1133,112.76,386459
06/21/2010,1134,112.75,329840
06/21/2010,1135,112.73,357796
06/21/2010,1136,112.70,142790
06/21/2010,1137,112.69,204868
06/21/2010,1138,112.65,93982
06/21/2010,1139,112.68,267718
06/21/2010,1140,112.65,249634
06/21/2010,1141,112.62,150120
06/21/2010,1142,112.61,403875
06/21/2010,1143,112.64,308201
06/21/2010,1144,112.68,195199
06/21/2010,1145,112.62,218717
06/21/2010,1146,112.65,165493
06/21/2010,1147,112.57,154500
06/21/2010,1148,112.57,282814
06/21/2010,1149,112.54,188848
06/21/2010,1150,112.51,179090
06/21/2010,1151,112.52,472554
06/21/2010,1152,112.55,235001
06/21/2010,1153,112.58,234909
06/21/2010,1154,112.51,608943
06/21/2010,1155,112.57,436578
06/21/2010,1156,112.54,480224
06/21/2010,1157,112.54,346299
06/21/2010,1158,112.57,426379
06/21/2010,1159,112.51,432339
06/21/2010,1200,112.57,342863
06/21/2010,1201,112.60,625260
06/21/2010,1202,112.52,360715
06/21/2010,1203,112.55,230089
06/21/2010,1204,112.59,323512
06/21/2010,1205,112.55,477815
06/21/2010,1206,112.46,881105
06/21/2010,1207,112.43,895136
06/21/2010,1208,112.42,83917
06/21/2010,1209,112.43,435651
06/21/2010,1210,112.43,281789
06/21/2010,1211,112.39,257026
06/21/2010,1212,112.38,390749
06/21/2010,1213,112.38,196263
06/21/2010,1214,112.37,167841
06/21/2010,1215,112.43,216621
06/21/2010,1216,112.43,266866
06/21/2010,1217,112.43,335479
06/21/2010,1218,112.42,177998
06/21/2010,1219,112.37,148314
06/21/2010,1220,112.38,183609
06/21/2010,1221,112.39,71531
06/21/2010,1222,112.30,524449
06/21/2010,1223,112.31,346397
06/21/2010,1224,112.30,173287
06/21/2010,1225,112.29,196899
06/21/2010,1226,112.29,153296
06/21/2010,1227,112.29,245740
06/21/2010,1228,112.24,330454
06/21/2010,1229,112.26,827864
06/21/2010,1230,112.24,640827
06/21/2010,1231,112.18,462966
06/21/2010,1232,112.23,564014
06/21/2010,1233,112.25,345565
06/21/2010,1234,112.30,272945
06/21/2010,1235,112.27,258225
06/21/2010,1236,112.26,214486
06/21/2010,1237,112.27,214851
06/21/2010,1238,112.27,187039
06/21/2010,1239,112.22,794344
06/21/2010,1240,112.25,269391
06/21/2010,1241,112.29,363652
06/21/2010,1242,112.27,90328
06/21/2010,1243,112.26,94015
06/21/2010,1244,112.21,241878
06/21/2010,1245,112.22,235271
06/21/2010,1246,112.22,293586
06/21/2010,1247,112.25,160179
06/21/2010,1248,112.28,292416
06/21/2010,1249,112.27,174539
06/21/2010,1250,112.27,52501
06/21/2010,1251,112.25,232565
06/21/2010,1252,112.23,169930
06/21/2010,1253,112.18,209841
06/21/2010,1254,112.12,661280
06/21/2010,1255,112.13,359753
06/21/2010,1256,112.14,301583
06/21/2010,1257,112.17,138900
06/21/2010,1258,112.25,298304
06/21/2010,1259,112.25,260048
06/21/2010,1300,112.28,538581
06/21/2010,1301,112.22,532154
06/21/2010,1302,112.22,169404
06/21/2010,1303,112.27,109774
06/21/2010,1304,112.23,262530
06/21/2010,1305,112.29,373459
06/21/2010,1306,112.26,413195
06/21/2010,1307,112.27,468609
06/21/2010,1308,112.29,164718
06/21/2010,1309,112.26,184241
06/21/2010,1310,112.29,230979
06/21/2010,1311,112.30,183913
06/21/2010,1312,112.31,116847
06/21/2010,1313,112.38,381601
06/21/2010,1314,112.40,324650
06/21/2010,1315,112.40,256867
06/21/2010,1316,112.40,96032
06/21/2010,1317,112.38,74122
06/21/2010,1318,112.39,149286
06/21/2010,1319,112.35,213294
06/21/2010,1320,112.32,145418
06/21/2010,1321,112.33,203192
06/21/2010,1322,112.32,61048
06/21/2010,1323,112.33,190525
06/21/2010,1324,112.27,142618
06/21/2010,1325,112.27,116972
06/21/2010,1326,112.30,148759
06/21/2010,1327,112.34,117179
06/21/2010,1328,112.31,153508
06/21/2010,1329,112.35,155382
06/21/2010,1330,112.35,83322
06/21/2010,1331,112.35,171397
06/21/2010,1332,112.30,196801
06/21/2010,1333,112.25,377263
06/21/2010,1334,112.30,245657
06/21/2010,1335,112.33,121217
06/21/2010,1336,112.26,266544
06/21/2010,1337,112.27,84311
06/21/2010,1338,112.25,105107
06/21/2010,1339,112.11,508404
06/21/2010,1340,112.02,1227459
06/21/2010,1341,112.07,536512
06/21/2010,1342,112.10,408404
06/21/2010,1343,112.00,372803
06/21/2010,1344,112.00,959636
06/21/2010,1345,112.00,187944
06/21/2010,1346,111.97,225404
06/21/2010,1347,111.94,518908
06/21/2010,1348,112.01,516984
06/21/2010,1349,112.04,136591
06/21/2010,1350,112.04,185955
06/21/2010,1351,112.09,344441
06/21/2010,1352,112.18,521923
06/21/2010,1353,112.17,179860
06/21/2010,1354,112.14,314438
06/21/2010,1355,112.13,103900
06/21/2010,1356,112.12,135074
06/21/2010,1357,112.08,92550
06/21/2010,1358,112.04,83640
06/21/2010,1359,112.07,408246
06/21/2010,1400,112.07,71284
06/21/2010,1401,112.10,140449
06/21/2010,1402,112.13,230400
06/21/2010,1403,112.05,437087
06/21/2010,1404,112.09,237476
06/21/2010,1405,112.01,530470
06/21/2010,1406,111.98,393266
06/21/2010,1407,112.07,410644
06/21/2010,1408,112.15,1162955
06/21/2010,1409,112.12,205416
06/21/2010,1410,112.13,333522
06/21/2010,1411,112.11,129954
06/21/2010,1412,112.18,773935
06/21/2010,1413,112.24,269768
06/21/2010,1414,112.22,251505
06/21/2010,1415,112.26,249234
06/21/2010,1416,112.33,810412
06/21/2010,1417,112.37,348528
06/21/2010,1418,112.34,200407
06/21/2010,1419,112.32,127966
06/21/2010,1420,112.29,236410
06/21/2010,1421,112.31,324428
06/21/2010,1422,112.32,108618
06/21/2010,1423,112.33,75303
06/21/2010,1424,112.37,290005
06/21/2010,1425,112.38,176360
06/21/2010,1426,112.32,191689
06/21/2010,1427,112.30,168017
06/21/2010,1428,112.23,855658
06/21/2010,1429,112.17,1021417
06/21/2010,1430,112.18,432969
06/21/2010,1431,112.22,355757
06/21/2010,1432,112.24,1057099
06/21/2010,1433,112.21,204273
06/21/2010,1434,112.19,95051
06/21/2010,1435,112.20,100199
06/21/2010,1436,112.20,190583
06/21/2010,1437,112.21,110427
06/21/2010,1438,112.22,91295
06/21/2010,1439,112.25,154251
06/21/2010,1440,112.20,232199
06/21/2010,1441,112.20,81951
06/21/2010,1442,112.20,138398
06/21/2010,1443,112.17,136573
06/21/2010,1444,112.11,231720
06/21/2010,1445,112.11,249295
06/21/2010,1446,112.04,281289
06/21/2010,1447,112.08,480824
06/21/2010,1448,112.08,48521
06/21/2010,1449,112.07,132164
06/21/2010,1450,111.99,567738
06/21/2010,1451,111.93,995839
06/21/2010,1452,111.88,676327
06/21/2010,1453,111.95,557335
06/21/2010,1454,111.91,418284
06/21/2010,1455,111.87,687187
06/21/2010,1456,111.86,286402
06/21/2010,1457,111.84,345044
06/21/2010,1458,111.80,218035
06/21/2010,1459,111.86,561485
06/21/2010,1500,111.83,373964
06/21/2010,1501,111.84,570789
06/21/2010,1502,111.89,348522
06/21/2010,1503,111.86,403255
06/21/2010,1504,111.82,509622
06/21/2010,1505,111.66,1068252
06/21/2010,1506,111.69,750338
06/21/2010,1507,111.64,724788
06/21/2010,1508,111.63,848489
06/21/2010,1509,111.65,344550
06/21/2010,1510,111.61,1169556
06/21/2010,1511,111.45,1422060
06/21/2010,1512,111.54,1100872
06/21/2010,1513,111.47,451401
06/21/2010,1514,111.35,1867795
06/21/2010,1515,111.36,1147537
06/21/2010,1516,111.43,794044
06/21/2010,1517,111.45,752177
06/21/2010,1518,111.43,650705
06/21/2010,1519,111.33,590719
06/21/2010,1520,111.01,3401266
06/21/2010,1521,111.07,1495686
06/21/2010,1522,111.15,978627
06/21/2010,1523,111.11,818066
06/21/2010,1524,111.04,979380
06/21/2010,1525,111.10,820227
06/21/2010,1526,111.12,1208025
06/21/2010,1527,111.21,733113
06/21/2010,1528,111.23,703239
06/21/2010,1529,111.05,781531
06/21/2010,1530,111.12,583404
06/21/2010,1531,111.08,467147
06/21/2010,1532,111.12,908131
06/21/2010,1533,111.21,768217
06/21/2010,1534,111.25,714685
06/21/2010,1535,111.22,801307
06/21/2010,1536,111.19,510445
06/21/2010,1537,111.12,1163722
06/21/2010,1538,111.19,435064
06/21/2010,1539,111.21,563073
06/21/2010,1540,111.19,415189
06/21/2010,1541,111.11,938008
06/21/2010,1542,110.93,1363889
06/21/2010,1543,110.88,1360766
06/21/2010,1544,110.88,1596753
06/21/2010,1545,110.89,785331
06/21/2010,1546,110.96,1168213
06/21/2010,1547,110.98,1246904
06/21/2010,1548,110.92,707352
06/21/2010,1549,110.92,544966
06/21/2010,1550,111.02,1026595
06/21/2010,1551,111.09,1240339
06/21/2010,1552,111.15,1000330
06/21/2010,1553,111.09,1006195
06/21/2010,1554,111.21,762755
06/21/2010,1555,111.17,1193973
06/21/2010,1556,111.17,1214204
06/21/2010,1557,111.21,1507875
06/21/2010,1558,111.35,1814698
06/21/2010,1559,111.28,2099348
06/21/2010,1600,111.36,3068163
06/22/2010,0931,111.47,1019162
06/22/2010,0932,111.53,633492
06/22/2010,0933,111.45,512561
06/22/2010,0934,111.40,519184
06/22/2010,0935,111.41,566630
06/22/2010,0936,111.56,943520
06/22/2010,0937,111.55,546586
06/22/2010,0938,111.52,766967
06/22/2010,0939,111.52,526652
06/22/2010,0940,111.49,670590
06/22/2010,0941,111.61,467495
06/22/2010,0942,111.60,705164
06/22/2010,0943,111.62,842848
06/22/2010,0944,111.66,1184111
06/22/2010,0945,111.74,841758
06/22/2010,0946,111.82,1663863
06/22/2010,0947,111.84,916600
06/22/2010,0948,111.80,358425
06/22/2010,0949,111.85,539895
06/22/2010,0950,111.81,672820
06/22/2010,0951,111.78,423802
06/22/2010,0952,111.81,706318
06/22/2010,0953,111.73,451620
06/22/2010,0954,111.69,1253044
06/22/2010,0955,111.62,611589
06/22/2010,0956,111.59,317951
06/22/2010,0957,111.62,738094
06/22/2010,0958,111.55,308258
06/22/2010,0959,111.56,269827
06/22/2010,1000,111.48,284520
06/22/2010,1001,111.45,2365170
06/22/2010,1002,111.32,1329817
06/22/2010,1003,111.35,708152
06/22/2010,1004,111.23,604910
06/22/2010,1005,111.28,856245
06/22/2010,1006,111.26,700405
06/22/2010,1007,111.16,545218
06/22/2010,1008,111.21,536905
06/22/2010,1009,111.20,341167
06/22/2010,1010,111.32,949903
06/22/2010,1011,111.40,1225651
06/22/2010,1012,111.42,621246
06/22/2010,1013,111.38,262769
06/22/2010,1014,111.31,483730
06/22/2010,1015,111.38,338250
06/22/2010,1016,111.25,564575
